idx,date,truth,season,norros_f,linearP_f,farima_f,persist
8073,2001-11-13 01:30:00,1038593439248.0,0.0,1086525310486.96,1099290764501.5354,1036883204665.9207,980967717000.0
8074,2001-11-13 01:40:00,875411380272.0,0.0,1110963438923.746,1125974837043.1206,1094329455254.0355,1038593439248.0
8075,2001-11-13 01:50:00,1079149245120.0,0.0,1004357684617.1713,1012067246710.6548,922731278315.924,875411380272.0
8076,2001-11-13 02:00:00,1087326792880.0,0.0,1116640142166.8496,1137167313637.5605,1140952907046.4841,1079149245120.0
8077,2001-11-13 02:10:00,1042507701168.0,0.0,1130039170207.561,1135764629362.8342,1122736340809.0115,1087326792880.0
8078,2001-11-13 02:20:00,1081839273584.0,0.0,1105579392194.5103,1112400680104.2603,1077214312430.0752,1042507701168.0
8079,2001-11-13 02:30:00,1038951932632.0,0.0,1125558540740.85,1135102514568.3325,1118960359473.9165,1081839273584.0
8080,2001-11-13 02:40:00,1084143785872.0,0.0,1098745253433.4868,1104571379691.2952,1070648353273.6453,1038951932632.0
8081,2001-11-13 02:50:00,1071535511440.0,0.0,1122866929931.519,1132079621133.4016,1118747104713.0916,1084143785872.0
8082,2001-11-13 03:00:00,865145886560.0,0.0,1116236111212.6182,1121858010443.677,1100392624515.9946,1071535511440.0
8083,2001-11-13 03:10:00,1004221419648.0,0.0,983350451667.1948,986979196849.1045,896314680056.2675,865145886560.0
8084,2001-11-13 03:20:00,970346131536.0,0.0,1052275668964.6985,1069766322622.2112,1056771613351.1868,1004221419648.0
8085,2001-11-13 03:30:00,1064720627008.0,0.0,1034025501362.7126,1040115179170.7604,1007822765681.9703,970346131536.0
8086,2001-11-13 03:40:00,953422331440.0,0.0,1089373623731.4895,1100043276227.2576,1102520509932.7837,1064720627008.0
8087,2001-11-13 03:50:00,1050084663504.0,0.0,1022593002999.1765,1024677009638.4891,978039260803.0856,953422331440.0
8088,2001-11-13 04:00:00,955260328160.0,0.0,1076678188316.2056,1087967032336.6406,1087232541630.8994,1050084663504.0
8089,2001-11-13 04:10:00,745679201528.0,0.0,1018624559432.7251,1021021685985.533,980325642926.0625,955260328160.0
8090,2001-11-13 04:20:00,828763298312.0,0.0,875913584640.0309,881435191103.4717,780553976720.1722,745679201528.0
8091,2001-11-13 04:30:00,830442742736.0,0.0,906181466549.0363,924139456117.5891,887348257362.6592,828763298312.0
8092,2001-11-13 04:40:00,864652293520.0,0.0,901099425993.7675,910869699950.1562,875990130323.675,830442742736.0
8093,2001-11-13 04:50:00,828535110392.0,0.0,919030234468.987,929692830816.2523,907756082500.3997,864652293520.0
8094,2001-11-13 05:00:00,876328935424.0,0.0,894490161766.9215,901599079889.0024,864223516104.9275,828535110392.0
8095,2001-11-13 05:10:00,839208850352.0,0.0,921450647851.4902,931599436578.2104,915725598080.2388,876328935424.0
8096,2001-11-13 05:20:00,753568984688.0,0.0,898489462483.4418,904390239187.5052,872603016580.8103,839208850352.0
8097,2001-11-13 05:30:00,861427379280.0,0.0,838541160883.5256,845597561942.257,790576593824.6893,753568984688.0
8098,2001-11-13 05:40:00,830196519904.0,0.0,893616796505.8317,906008971361.1252,902740328746.6316,861427379280.0
8099,2001-11-13 05:50:00,827874911376.0,0.0,877041481651.7197,881197348959.8702,858459047241.8191,830196519904.0
8100,2001-11-13 06:00:00,733018433992.0,0.0,871417289908.8572,878062056768.241,856737219140.1232,827874911376.0
8101,2001-11-13 06:10:00,756774625320.0,0.0,807637313850.6757,812097224036.9918,761317482047.8733,733018433992.0
8102,2001-11-13 06:20:00,770028058744.0,0.0,811263553291.5605,821443286576.1273,794439641099.799,756774625320.0
8103,2001-11-13 06:30:00,644850589232.0,0.0,813808371531.7251,820859353034.1753,801118925745.1154,770028058744.0
8104,2001-11-13 06:40:00,729064592272.0,0.0,732433079607.2854,736796846964.279,674882428733.743,644850589232.0
8105,2001-11-13 06:50:00,752354548944.0,0.0,771535179932.8215,784209378196.9458,770574244112.8372,729064592272.0
8106,2001-11-13 07:00:00,801296305936.0,0.0,784882018105.8882,790763113337.5348,780837515685.0132,752354548944.0
8107,2001-11-13 07:10:00,827868886928.0,0.0,816034272935.0717,821681214649.0139,823399714113.8724,801296305936.0
8108,2001-11-13 07:20:00,787050932040.0,0.0,837532037779.6493,840566510870.5248,843219452763.2368,827868886928.0
8109,2001-11-13 07:30:00,750178791504.0,0.0,816227775906.3522,817745659401.7708,800788596997.1022,787050932040.0
8110,2001-11-13 07:40:00,732505126992.0,0.0,789333093420.952,792988457778.712,767971767904.9823,750178791504.0
8111,2001-11-13 07:50:00,835467223544.0,0.0,771977668917.6818,776371983323.9541,751465233288.6753,732505126992.0
8112,2001-11-13 08:00:00,934111141184.0,0.0,836262360872.2449,843482421082.3137,860320226308.1951,835467223544.0
8113,2001-11-13 08:10:00,767669646440.0,0.0,900891001516.7937,902245288491.7019,940211408006.2505,934111141184.0
8114,2001-11-13 08:20:00,934462572536.0,0.0,805266235718.5869,799207476008.0239,762465352593.6782,767669646440.0
8115,2001-11-13 08:30:00,1256303691152.0,0.0,901117321381.4397,908535722243.5005,946084320291.0107,934462572536.0
8116,2001-11-13 08:40:00,1142968721352.0,0.0,1115946925393.3926,1116184497281.205,1244581332039.9126,1256303691152.0
8117,2001-11-13 08:50:00,1271859260024.0,0.0,1077592385121.241,1059175555498.0198,1094707497153.5889,1142968721352.0
8118,2001-11-13 09:00:00,1196815847256.0,0.0,1166329017079.053,1160719838418.9297,1235704453114.599,1271859260024.0
8119,2001-11-13 09:10:00,1084192426344.0,0.0,1136863027187.8135,1122110214835.7466,1150370289762.706,1196815847256.0
8120,2001-11-13 09:20:00,1097518942944.0,0.0,1069360831916.8237,1059965415770.2323,1050454926589.6396,1084192426344.0
8121,2001-11-13 09:30:00,1197585816424.0,0.0,1072416635027.2319,1069945162980.95,1080630688309.8506,1097518942944.0
8122,2001-11-13 09:40:00,1378373216752.0,0.0,1135032904315.7825,1132179548683.087,1178196711334.596,1197585816424.0
8123,2001-11-13 09:50:00,1455843090240.0,0.0,1261185081699.552,1255701174524.5981,1347930068709.6616,1378373216752.0
8124,2001-11-13 10:00:00,1157533805920.0,0.0,1332073060553.1045,1318425853358.9297,1404463626096.6348,1455843090240.0
8125,2001-11-13 10:10:00,1203279959368.0,0.0,1161217677326.3044,1141259900547.4316,1102394325877.4482,1157533805920.0
8126,2001-11-13 10:20:00,1433580885704.0,0.0,1175302999847.9087,1175655632012.7324,1186025438690.2239,1203279959368.0
8127,2001-11-13 10:30:00,1312646327720.0,0.0,1320118810157.1785,1318154724282.553,1410510326127.2578,1433580885704.0
8128,2001-11-13 10:40:00,1566271317640.0,0.0,1264078047284.432,1247531483375.3352,1265245234327.0981,1312646327720.0
8129,2001-11-13 10:50:00,1707667163032.0,0.0,1424914844789.4436,1422340470392.665,1531055168585.7212,1566271317640.0
8130,2001-11-13 11:00:00,1540768450320.0,0.0,1538285529206.001,1521456438239.6768,1641623929839.338,1707667163032.0
8131,2001-11-13 11:10:00,1649097258936.0,0.0,1459917557855.667,1436362604066.3613,1463994095640.5508,1540768450320.0
8132,2001-11-13 11:20:00,1627704896848.0,0.0,1529424582225.2175,1519983657559.7485,1594032139438.504,1649097258936.0
8133,2001-11-13 11:30:00,1661132557544.0,0.0,1529685338730.3928,1512814999635.1064,1565585671804.6006,1627704896848.0
8134,2001-11-13 11:40:00,1625385394864.0,0.0,1556853851772.8325,1543802007020.0488,1602901624829.8833,1661132557544.0
8135,2001-11-13 11:50:00,1704321859080.0,0.0,1543292155167.064,1528321279697.997,1567917386520.9478,1625385394864.0
8136,2001-11-13 12:00:00,1634058812656.0,0.0,1595584037949.771,1585051875206.197,1652224153194.8655,1704321859080.0
8137,2001-11-13 12:10:00,1640604708568.0,0.0,1560408862533.4443,1544107739034.454,1574461731623.6604,1634058812656.0
8138,2001-11-13 12:20:00,1606282984880.0,0.0,1566280555184.4966,1556044139633.5156,1592538466437.9058,1640604708568.0
8139,2001-11-13 12:30:00,1813495195720.0,0.0,1547583084321.5596,1536199730727.8445,1560560183520.1538,1606282984880.0
8140,2001-11-13 12:40:00,1615142716784.0,0.0,1679405580609.8953,1673795527102.312,1771584014372.054,1813495195720.0
8141,2001-11-13 12:50:00,1632807406304.0,0.0,1573103130956.4421,1552166109249.1084,1552960364248.7764,1615142716784.0
8142,2001-11-13 13:00:00,2111467506528.0,0.0,1577910819960.5786,1572148192197.472,1595927896549.6152,1632807406304.0
8143,2001-11-13 13:10:00,1984436266296.0,0.0,1882164989522.3665,1880500179706.3325,2069107716834.2932,2111467506528.0
8144,2001-11-13 13:20:00,1916953460504.0,0.0,1845514101649.1033,1814108410102.0793,1888472513970.3328,1984436266296.0
8145,2001-11-13 13:30:00,1798899672504.0,0.0,1815616140957.5215,1797445539822.1626,1840255587480.2803,1916953460504.0
8146,2001-11-13 13:40:00,1775033770656.0,0.0,1744085807558.5044,1727825938267.0283,1736616328010.9634,1798899672504.0
8147,2001-11-13 13:50:00,1770734621472.0,0.0,1723039601616.4663,1714000419954.4058,1731006470801.774,1775033770656.0
8148,2001-11-13 14:00:00,1867698469880.0,0.0,1716874847030.3127,1708307777066.8533,1731509769157.579,1770734621472.0
8149,2001-11-13 14:10:00,2253751124024.0,0.0,1778306103595.359,1771536570481.3457,1829699891705.6016,1867698469880.0
8150,2001-11-13 14:20:00,2348699321904.0,0.0,2033327649151.8293,2026718967003.2937,2201331033341.3916,2253751124024.0
8151,2001-11-13 14:30:00,2340361214496.0,0.0,2133880835389.7197,2107104911144.509,2250615285165.96,2348699321904.0
8152,2001-11-13 14:40:00,2348692377640.0,0.0,2160523477596.0066,2133736610947.4412,2235537136270.919,2340361214496.0
8153,2001-11-13 14:50:00,2562197581072.0,0.0,2185109017625.118,2161698052051.6865,2251094704314.624,2348692377640.0
8154,2001-11-13 15:00:00,2420467440920.0,0.0,2336037418426.1445,2317101906208.695,2467922659030.6094,2562197581072.0
8155,2001-11-13 15:10:00,2117562835816.0,0.0,2276935453985.2544,2245006122437.004,2309231104869.5557,2420467440920.0
8156,2001-11-13 15:20:00,2144445848720.0,0.0,2090678682438.164,2066886624840.9712,2032046289174.8528,2117562835816.0
8157,2001-11-13 15:30:00,1770574816232.0,0.0,2088215470600.4028,2082634453517.7026,2099906468075.585,2144445848720.0
8158,2001-11-13 15:40:00,1509346508824.0,0.0,1846797225104.984,1831522077857.4854,1731373156025.6064,1770574816232.0
8159,2001-11-13 15:50:00,1569265556304.0,0.0,1647155928840.0342,1651042880233.689,1519232912189.353,1509346508824.0
8160,2001-11-13 16:00:00,1511632050032.0,0.0,1645688672669.493,1661367513054.418,1610223416574.76,1569265556304.0
8161,2001-11-13 16:10:00,1524252775472.0,0.0,1592077663473.3975,1599112505450.265,1541776805121.6238,1511632050032.0
8162,2001-11-13 16:20:00,1633118546448.0,0.0,1585758246571.6653,1595890680929.9146,1557961410721.787,1524252775472.0
8163,2001-11-13 16:30:00,1695210686032.0,0.0,1647727409840.8008,1657234524306.0747,1663497222413.209,1633118546448.0
8164,2001-11-13 16:40:00,1669738895088.0,0.0,1689056635897.754,1691990994936.3765,1707534687391.2598,1695210686032.0
8165,2001-11-13 16:50:00,1664355390280.0,0.0,1678861846329.0425,1678556334670.3184,1674039090799.6396,1669738895088.0
8166,2001-11-13 17:00:00,1758881047304.0,0.0,1674257864304.1934,1675798157874.3542,1670109864555.8794,1664355390280.0
8167,2001-11-13 17:10:00,1747995496864.0,0.0,1732941079337.2285,1735738243121.6304,1762893605858.8066,1758881047304.0
8168,2001-11-13 17:20:00,1749430512848.0,0.0,1734664245816.4973,1731667966193.3096,1741093415521.261,1747995496864.0
8169,2001-11-13 17:30:00,1647991509096.0,0.0,1739747046640.3765,1738718001220.62,1744653255014.7666,1749430512848.0
8170,2001-11-13 17:40:00,1774717774808.0,0.0,1678638694269.3347,1676227530623.5413,1646554353384.6606,1647991509096.0
8171,2001-11-13 17:50:00,1590018496680.0,0.0,1751475426574.812,1757378988602.5322,1785037090304.6816,1774717774808.0
8172,2001-11-13 18:00:00,1536997152360.0,0.0,1640000854195.0308,1634123608108.1729,1585358650643.8872,1590018496680.0
8173,2001-11-13 18:10:00,1457367565824.0,0.0,1594496794771.7354,1600428871830.8037,1554778436373.522,1536997152360.0
8174,2001-11-13 18:20:00,1539149435936.0,0.0,1534871044337.735,1540880305406.1338,1484909687200.9365,1457367565824.0
8175,2001-11-13 18:30:00,1470758691424.0,0.0,1573050582724.8389,1583903662399.54,1572398103357.5,1539149435936.0
8176,2001-11-13 18:40:00,1641578726088.0,0.0,1531222034383.4863,1534937945894.531,1495805306852.3374,1470758691424.0
8177,2001-11-13 18:50:00,1589844207552.0,0.0,1632526723806.991,1643502635518.6572,1671833625713.926,1641578726088.0
8178,2001-11-13 19:00:00,1655155621512.0,0.0,1608913287195.9648,1607389605889.6157,1597693200378.347,1589844207552.0
8179,2001-11-13 19:10:00,1555576568424.0,0.0,1650825953899.594,1655366633848.0588,1668076265345.4026,1655155621512.0
8180,2001-11-13 19:20:00,1539378852464.0,0.0,1593039534981.4543,1591474372855.0857,1561855111491.851,1555576568424.0
8181,2001-11-13 19:30:00,1760476086400.0,0.0,1576657003562.3804,1581752084863.1426,1557697823236.9697,1539378852464.0
8182,2001-11-13 19:40:00,1751963659032.0,0.0,1712516137142.8154,1720491305634.5415,1777598616579.6426,1760476086400.0
8183,2001-11-13 19:50:00,1723518381008.0,0.0,1724946742441.15,1719504250022.2744,1743642438311.954,1751963659032.0
8184,2001-11-13 20:00:00,2037586745024.0,0.0,1713946686360.8276,1711174001598.184,1715702211302.4822,1723518381008.0
8185,2001-11-13 20:10:00,2098160853832.0,0.0,1915927673373.8462,1919719389903.039,2030735194790.5837,2037586745024.0
8186,2001-11-13 20:20:00,1791072361704.0,0.0,1984942386738.0845,1970959433854.269,2054832426744.8555,2098160853832.0
8187,2001-11-13 20:30:00,1636569415416.0,0.0,1812748216983.751,1795451751249.459,1748397325769.2173,1791072361704.0
8188,2001-11-13 20:40:00,1688213441616.0,0.0,1698872662135.5312,1699059742574.0332,1633456213654.3774,1636569415416.0
8189,2001-11-13 20:50:00,1652230940576.0,0.0,1713903268846.834,1721061999658.8691,1705304328415.7397,1688213441616.0
8190,2001-11-13 21:00:00,1623942225472.0,0.0,1689736809440.6765,1692190632710.3179,1668317782823.22,1652230940576.0
8191,2001-11-13 21:10:00,1874255868848.0,0.0,1663734172045.6714,1667860516147.9612,1641877653187.8801,1623942225472.0
8192,2001-11-13 21:20:00,1735862835896.0,0.0,1815580900281.823,1824130463781.932,1890780532343.9375,1874255868848.0
8193,2001-11-13 21:30:00,1731421922512.0,0.0,1745534636146.5032,1736408635525.9653,1722835900151.8213,1735862835896.0
8194,2001-11-13 21:40:00,1513067126216.0,0.0,1739240944136.6582,1741282973458.3333,1734009303591.961,1731421922512.0
8195,2001-11-13 21:50:00,1666454681720.0,0.0,1599608048893.1384,1597242778516.7637,1519869328052.735,1513067126216.0
8196,2001-11-13 22:00:00,1638969599144.0,0.0,1678169982461.8613,1691191744093.7063,1697360656174.879,1666454681720.0
8197,2001-11-13 22:10:00,1659775681904.0,0.0,1666718245984.5884,1667689800303.765,1654907876815.9062,1638969599144.0
8198,2001-11-13 22:20:00,1748228227720.0,0.0,1677494905163.4211,1681863493449.0596,1677121888909.5894,1659775681904.0
8199,2001-11-13 22:30:00,1849264357456.0,0.0,1732816520044.2832,1736362713255.8325,1760496255621.8943,1748228227720.0
8200,2001-11-13 22:40:00,1813036047584.0,0.0,1803617916255.592,1803240968581.3433,1848387325781.7202,1849264357456.0
8201,2001-11-13 22:50:00,1648502443728.0,0.0,1792935892789.1523,1787095882479.7231,1801853934593.9731,1813036047584.0
8202,2001-11-13 23:00:00,1565327083856.0,0.0,1688495134439.435,1683487250927.1675,1642265220836.3833,1648502443728.0
8203,2001-11-13 23:10:00,1527164674888.0,0.0,1619609941768.4114,1622404470552.6912,1576940578136.2817,1565327083856.0
8204,2001-11-13 23:20:00,1521404588664.0,0.0,1580839584243.1724,1586169033268.6592,1549555845621.291,1527164674888.0
8205,2001-11-13 23:30:00,1496788238768.0,0.0,1562892923862.6448,1568661204171.2998,1543792185721.2295,1521404588664.0
8206,2001-11-13 23:40:00,1436831151896.0,0.0,1538626723405.4893,1543026226402.3037,1516067826263.2554,1496788238768.0
8207,2001-11-13 23:50:00,1253927623472.0,0.0,1494444519743.054,1498985376019.3647,1458788986372.712,1436831151896.0
8208,2001-11-14 00:00:00,1207350372344.0,0.0,1368210227137.4014,1372831361293.1028,1283111744615.5781,1253927623472.0
8209,2001-11-14 00:10:00,1184873453280.0,0.0,1316557732681.3955,1330179142294.7402,1256833213495.4932,1207350372344.0
8210,2001-11-14 00:20:00,1230604130816.0,0.0,1286288493653.5137,1299563188667.0356,1238663409659.9663,1184873453280.0
8211,2001-11-14 00:30:00,1256611017928.0,0.0,1302783051809.65,1316626721669.813,1283442634926.3125,1230604130816.0
8212,2001-11-14 00:40:00,1190073577272.0,0.0,1314188492019.4243,1324316000064.7617,1299864448808.818,1256611017928.0
8213,2001-11-14 00:50:00,1144642135256.0,0.0,1269484638653.0835,1276704402802.764,1227670538771.156,1190073577272.0
8214,2001-11-14 01:00:00,1091966163488.0,0.0,1232093421564.5083,1242346933745.0042,1188869899594.1353,1144642135256.0
8215,2001-11-14 01:10:00,1071399277560.0,0.0,1188109018627.6938,1198852083265.745,1139738113041.4006,1091966163488.0
8216,2001-11-14 01:20:00,1055654093552.0,0.0,1163141095676.6812,1175563258567.1545,1123057837626.3438,1071399277560.0
8217,2001-11-14 01:30:00,1029057772592.0,0.0,1142765338081.242,1154562773805.0044,1105995556045.052,1055654093552.0
8218,2001-11-14 01:40:00,1057545537088.0,0.0,1118151939635.8774,1129681878376.287,1079966873756.1072,1029057772592.0
8219,2001-11-14 01:50:00,1085336119144.0,0.0,1126181543897.5532,1138507170657.1084,1106674045438.1714,1057545537088.0
8220,2001-11-14 02:00:00,938196673712.0,0.0,1140033029268.406,1150045345267.9956,1127844116098.2336,1085336119144.0
8221,2001-11-14 02:10:00,975786805672.0,0.0,1045298731439.6372,1051126496635.0481,976162530614.7498,938196673712.0
8222,2001-11-14 02:20:00,888216890312.0,0.0,1054855528948.077,1070019484870.4729,1029469854281.2087,975786805672.0
8223,2001-11-14 02:30:00,700480423128.0,0.0,993677278725.56,1002893341593.5621,935994971917.2288,888216890312.0
8224,2001-11-14 02:40:00,704694561168.0,0.0,863164617954.6508,874959981959.4032,759823318920.7401,700480423128.0
8225,2001-11-14 02:50:00,762073448840.0,0.0,840534258595.3931,861624311811.8925,782749429599.0781,704694561168.0
8226,2001-11-14 03:00:00,664463704640.0,0.0,863127208116.684,881766604011.632,836298038552.7141,762073448840.0
8227,2001-11-14 03:10:00,568925441368.0,0.0,795486568918.6373,808121489355.224,727950136465.4128,664463704640.0
8228,2001-11-14 03:20:00,572347328432.0,0.0,721032029572.9797,737599099888.2549,640783517896.3931,568925441368.0
8229,2001-11-14 03:30:00,708959366968.0,0.0,706892211180.233,727386423631.9509,654022879235.0049,572347328432.0
8230,2001-11-14 03:40:00,559742745272.0,0.0,782143441843.1093,802306015104.3273,784447580695.3938,708959366968.0
8231,2001-11-14 03:50:00,473157865536.0,0.0,690887255197.0636,699487587915.9873,616163828227.3569,559742745272.0
8232,2001-11-14 04:00:00,403431917688.0,0.0,623202610881.5757,640406718186.9314,547008767167.05945,473157865536.0
8233,2001-11-14 04:10:00,502311074544.0,0.0,561021783369.6582,579806519871.3385,485904161619.4906,403431917688.0
8234,2001-11-14 04:20:00,542279344984.0,0.0,603463064172.5984,625509746879.2289,584958935396.1273,502311074544.0
8235,2001-11-14 04:30:00,611217899472.0,0.0,625069873369.1414,639599762101.8754,607168699961.6902,542279344984.0
8236,2001-11-14 04:40:00,554047843648.0,0.0,668590952439.5259,681996931141.7543,667054385585.7179,611217899472.0
8237,2001-11-14 04:50:00,588917217328.0,0.0,635723698182.5924,643882685779.0073,599312195424.5918,554047843648.0
8238,2001-11-14 05:00:00,623205647848.0,0.0,652965038477.5592,665255643302.4492,637715536131.4803,588917217328.0
8239,2001-11-14 05:10:00,538179509032.0,0.0,675639239830.2302,685628079652.6486,668234248600.0813,623205647848.0
8240,2001-11-14 05:20:00,605245254288.0,0.0,621485259940.0774,627977709836.9701,576898803350.7916,538179509032.0
8241,2001-11-14 05:30:00,568060085288.0,0.0,655516335979.2183,668169928163.1555,651618261555.5638,605245254288.0
8242,2001-11-14 05:40:00,590209351688.0,0.0,631470511441.8116,637872818269.6694,603469533113.0149,568060085288.0
8243,2001-11-14 05:50:00,645681181104.0,0.0,642572061385.7424,652200173887.1503,629401968045.676,590209351688.0
8244,2001-11-14 06:00:00,615893984496.0,0.0,676472426259.3445,684701457274.308,679860174484.4078,645681181104.0
8245,2001-11-14 06:10:00,608108838232.0,0.0,660998210002.2406,665434301790.7059,642461253602.8138,615893984496.0
8246,2001-11-14 06:20:00,531482046840.0,0.0,654443677372.5276,660942710324.9205,637539709620.2477,608108838232.0
8247,2001-11-14 06:30:00,587935963056.0,0.0,603347593871.6726,608644214897.4144,562515282962.4448,531482046840.0
8248,2001-11-14 06:40:00,615052368896.0,0.0,628998615505.8955,639248572512.618,625506323109.2542,587935963056.0
8249,2001-11-14 06:50:00,657378348032.0,0.0,643997244944.3207,649716178398.9163,642589183346.6038,615052368896.0
8250,2001-11-14 07:00:00,640218901304.0,0.0,670907163925.0588,675781393569.708,678613709775.2528,657378348032.0
8251,2001-11-14 07:10:00,683061445696.0,0.0,662844060351.1525,664849676495.3936,655069229060.6587,640218901304.0
8252,2001-11-14 07:20:00,747997930112.0,0.0,689173182172.6926,693135476870.8325,698419230790.0067,683061445696.0
8253,2001-11-14 07:30:00,663382675824.0,0.0,733019598628.1729,734990534947.5804,756751682406.694,747997930112.0
8254,2001-11-14 07:40:00,597898833768.0,0.0,685323842718.1195,682603758036.853,664650916653.2168,663382675824.0
8255,2001-11-14 07:50:00,631512435840.0,0.0,637957725474.3499,639877197253.8462,608100887603.3983,597898833768.0
8256,2001-11-14 08:00:00,746055226608.0,0.0,651210252559.4882,656505570651.1069,648752363593.2557,631512435840.0
8257,2001-11-14 08:10:00,547042109864.0,0.0,722731449971.9722,726775003813.9208,757135234005.172,746055226608.0
8258,2001-11-14 08:20:00,565013371976.0,0.0,605503159812.2369,599993335120.9504,546592736450.7181,547042109864.0
8259,2001-11-14 08:30:00,826449813792.0,0.0,602811721664.1913,610666940997.305,587205624601.4264,565013371976.0
8260,2001-11-14 08:40:00,1005193870032.0,0.0,762835693067.0488,770803962901.0671,842463976283.6111,826449813792.0
8261,2001-11-14 08:50:00,853203425768.0,0.0,895867164969.5696,890825439220.3749,986721744912.227,1005193870032.0
8262,2001-11-14 09:00:00,1317789558736.0,0.0,824218501595.9789,809258471440.614,814711024783.906,853203425768.0
8263,2001-11-14 09:10:00,1258203837632.0,0.0,1119282177792.708,1122769802674.0256,1292834356719.9087,1317789558736.0
8264,2001-11-14 09:20:00,1436455114568.0,0.0,1125117351930.5122,1099030403874.8677,1182435329906.2417,1258203837632.0
8265,2001-11-14 09:30:00,1304597184424.0,0.0,1256095584271.4697,1242763175318.0278,1367672548254.6753,1436455114568.0
8266,2001-11-14 09:40:00,1186346373640.0,0.0,1200974303722.5957,1175582673214.4854,1222076257956.224,1304597184424.0
8267,2001-11-14 09:50:00,1130942860520.0,0.0,1131170241500.0308,1115735967739.6694,1125786397981.005,1186346373640.0
8268,2001-11-14 10:00:00,1122591288904.0,0.0,1090362190011.0574,1080549681711.2452,1088354809729.5483,1130942860520.0
8269,2001-11-14 10:10:00,1805962449568.0,0.0,1080289479264.6438,1073204989066.6741,1090180301735.929,1122591288904.0
8270,2001-11-14 10:20:00,1922476877648.0,0.0,1511866738607.5083,1514944839406.1548,1767144695982.7192,1805962449568.0
8271,2001-11-14 10:30:00,1938327033696.0,0.0,1646424345277.834,1610470452763.2983,1802135825809.275,1922476877648.0
8272,2001-11-14 10:40:00,1782706691152.0,0.0,1699597189776.187,1666133591390.266,1807163455067.4128,1938327033696.0
8273,2001-11-14 10:50:00,1867600265280.0,0.0,1629042467745.9868,1595747962278.5603,1660053153891.6514,1782706691152.0
8274,2001-11-14 11:00:00,1790267051320.0,0.0,1687890324714.5918,1667716969333.2476,1769495571359.772,1867600265280.0
8275,2001-11-14 11:10:00,1753135564056.0,0.0,1653944766150.4077,1627564519742.8079,1689555063327.729,1790267051320.0
8276,2001-11-14 11:20:00,1658306025416.0,0.0,1635340053897.793,1615509178627.7515,1667247631195.872,1753135564056.0
8277,2001-11-14 11:30:00,1677897406576.0,0.0,1578497900093.0542,1559928103133.5454,1584370649281.6665,1658306025416.0
8278,2001-11-14 11:40:00,1812152745360.0,0.0,1585312518520.1372,1573044439283.2224,1617337768761.109,1677897406576.0
8279,2001-11-14 11:50:00,1670500064960.0,0.0,1672110384189.2744,1660114711726.937,1750051122987.3298,1812152745360.0
8280,2001-11-14 12:00:00,1736982736552.0,0.0,1596822360215.2627,1575444922111.2046,1596137471345.5518,1670500064960.0
8281,2001-11-14 12:10:00,1663946970864.0,0.0,1636510283344.0527,1626892160109.4807,1681828696968.0664,1736982736552.0
8282,2001-11-14 12:20:00,1398088255376.0,0.0,1597015228022.3936,1581328489199.2935,1605292129147.059,1663946970864.0
8283,2001-11-14 12:30:00,1345429137728.0,0.0,1426579485122.7678,1412869802966.7002,1353968413196.1343,1398088255376.0
8284,2001-11-14 12:40:00,1176734159552.0,0.0,1369330611670.0261,1370057252717.085,1334400667719.273,1345429137728.0
8285,2001-11-14 12:50:00,1226180787304.0,0.0,1246862957359.8804,1245155073727.5405,1175020396625.9287,1176734159552.0
8286,2001-11-14 13:00:00,1315529472832.0,0.0,1254739698752.2363,1262842209902.0535,1242642050698.6987,1226180787304.0
8287,2001-11-14 13:10:00,1446139609240.0,0.0,1302542422352.066,1306051181813.9358,1322341827463.5322,1315529472832.0
8288,2001-11-14 13:20:00,1199875965928.0,0.0,1388214077593.5107,1388293197447.3633,1439057085624.9722,1446139609240.0
8289,2001-11-14 13:30:00,1295375664664.0,0.0,1243202789346.94,1232377549864.3677,1178688423598.0522,1199875965928.0
8290,2001-11-14 13:40:00,1151219505952.0,0.0,1287532162163.6135,1294265964931.6506,1301636695319.7534,1295375664664.0
8291,2001-11-14 13:50:00,1240507488712.0,0.0,1197024893355.7488,1193057672612.8457,1149031259605.7366,1151219505952.0
8292,2001-11-14 14:00:00,1224739793080.0,0.0,1240156582765.08,1247068139706.0947,1252730471220.8315,1240507488712.0
8293,2001-11-14 14:10:00,1222930206384.0,0.0,1231184366999.9731,1230464475101.0166,1226172650361.773,1224739793080.0
8294,2001-11-14 14:20:00,1633003541176.0,0.0,1228024557940.9922,1228977012464.8916,1224362576362.4517,1222930206384.0
8295,2001-11-14 14:30:00,1232145727208.0,0.0,1488114434069.3354,1494858188320.1626,1629777562970.0308,1633003541176.0
8296,2001-11-14 14:40:00,1286113726176.0,0.0,1269992092238.9275,1246466474295.6333,1186159546900.2212,1232145727208.0
8297,2001-11-14 14:50:00,1286798994152.0,0.0,1286840309575.5386,1293337441019.769,1287438493222.38,1286113726176.0
8298,2001-11-14 15:00:00,1224913457072.0,0.0,1285425338014.3809,1284311881247.1284,1284345962928.7827,1286798994152.0
8299,2001-11-14 15:10:00,1241747058256.0,0.0,1245718060308.6223,1244696989741.9368,1223538105107.2305,1224913457072.0
8300,2001-11-14 15:20:00,1220455014144.0,0.0,1250905340699.3357,1253756725203.1675,1248196549288.9976,1241747058256.0
8301,2001-11-14 15:30:00,1403408757968.0,0.0,1235461824899.8972,1236161897456.583,1224565985749.0713,1220455014144.0
