idx,date,truth,season,norros_f,linearP_f,farima_f,persist
8044,2001-11-12 20:40:00,1559088904336.0,717503031012.125,1624123600117.103,1626179433816.4253,1648409083670.7415,1671823394912.3245
8045,2001-11-12 20:50:00,1687952584520.0,708809035142.5625,1549865719553.094,1540746541539.8765,1557216651695.0693,1550394908466.4404
8046,2001-11-12 21:00:00,1567649164696.0,703167537481.875,1627615645631.5771,1629595596638.4062,1649661148204.7148,1682311086859.2983
8047,2001-11-12 21:10:00,1826905965488.0,687098738816.375,1545724656280.2192,1536111957384.7227,1553739161590.8438,1551580366030.4736
8048,2001-11-12 21:20:00,1960390897448.0,673119032225.5,1700782468504.332,1703738721271.5266,1745572105485.8179,1812926258897.0996
8049,2001-11-12 21:30:00,1978144046216.0,660117402185.0,1805084947368.4219,1792657143134.166,1866637726793.1055,1947389267407.4858
8050,2001-11-12 21:40:00,1716779853224.0,655641643503.625,1845276337564.6726,1828356600846.952,1905971320007.0115,1973668287534.6348
8051,2001-11-12 21:50:00,1827463389152.0,657730517994.75,1700963195980.6646,1680796763329.7202,1721919484192.5803,1718868727715.129
8052,2001-11-12 22:00:00,1737765865168.0,670763438453.5,1772420515320.708,1770909698058.9072,1803975018966.0225,1840496309610.7485
8053,2001-11-12 22:10:00,1674858255088.0,679800599718.75,1722302961927.711,1710487356022.7354,1738569852835.4346,1746803026433.2532
8054,2001-11-12 22:20:00,1660393648216.0,672802879234.5625,1664613698258.101,1659763200582.634,1669671440464.379,1667860534603.8306
8055,2001-11-12 22:30:00,1449267605144.0,662664870245.0,1640717978649.7178,1638849352148.893,1645825453659.7852,1650255639226.4404
8056,2001-11-12 22:40:00,1543546725728.0,652841908675.5625,1498739887166.039,1493457653983.066,1477372605684.0781,1439444643574.5903
8057,2001-11-12 22:50:00,1494816081072.0,643900012968.4375,1537479771834.9092,1545828684015.8794,1530226165353.102,1534604830020.8706
8058,2001-11-12 23:00:00,1350494784256.0,615976880495.8125,1483183543608.371,1481861428345.0933,1472534411137.0369,1466892948599.3887
8059,2001-11-12 23:10:00,1252542964864.0,583993075520.0,1373362088529.9487,1373776108493.047,1346748178840.4238,1318510979280.1646
8060,2001-11-12 23:20:00,1337559820128.0,563762697040.625,1297395355528.226,1302889387814.6843,1264018555260.6265,1232312586384.646
8061,2001-11-12 23:30:00,1542902346392.0,548830914912.25,1334989346694.452,1344078366112.6855,1319580790120.7231,1322628037999.6445
8062,2001-11-12 23:40:00,1465865567680.0,523792340857.25,1451310276985.4216,1455885151347.476,1467638478450.3276,1517863772337.0044
8063,2001-11-12 23:50:00,1229880557952.0,487007614288.8125,1401637228719.6465,1393260939792.8445,1409041372932.3613,1429080841111.5327
8064,2001-11-13 00:00:00,1841554866728.0,454221776728.6875,1245944319363.3975,1240249076008.4536,1225416757125.9001,1197094720391.865
8065,2001-11-13 00:10:00,1406675001048.0,415448292695.0625,1600471731659.9258,1615598119524.044,1668568216032.9287,1802781382694.3481
8066,2001-11-13 00:20:00,1307856446064.0,376558110242.75,1360060782829.7664,1328597431041.488,1372003503048.5107,1367784818595.6785
8067,2001-11-13 00:30:00,1242136388264.0,334011098687.6875,1270184872995.6545,1269897844804.4414,1269080831386.1067,1265309434508.9614
8068,2001-11-13 00:40:00,1193789158656.0,305380682298.75,1218527592475.8596,1217149753776.5159,1214523857796.4795,1213505971875.0862
8069,2001-11-13 00:50:00,1150127980928.0,294738248068.4375,1190851797656.09,1190561923927.9844,1183867841867.2075,1183146724425.6606
8070,2001-11-13 01:00:00,1017218559408.0,278089498629.0,1149665592180.1226,1149751638605.116,1138036727974.8176,1133479231488.572
8071,2001-11-13 01:10:00,1020253153240.0,244389515942.1875,1036787415765.7637,1036677373029.4519,1010289936645.5162,983518576721.1771
8072,2001-11-13 01:20:00,980967717000.0,215386750989.5625,1017829688117.0244,1024780947122.3359,997937735114.9458,991250388287.3607
8073,2001-11-13 01:30:00,1038593439248.0,189252180970.4375,979086181634.055,981635452610.692,961892919386.9635,954833146980.8628
8074,2001-11-13 01:40:00,875411380272.0,168052023659.625,1007203589899.9878,1011668669253.9915,1002690579796.2941,1017393281937.1904
8075,2001-11-13 01:50:00,1079149245120.0,143346220681.9375,897628335806.7747,894544732526.1353,873911082677.5247,850705577294.328
8076,2001-11-13 02:00:00,1087326792880.0,126480309876.3125,1016527110252.1791,1026338935291.9055,1022998220756.2556,1062283334314.4001
8077,2001-11-13 02:10:00,1042507701168.0,107868109850.6875,1030050529822.367,1024769309238.4342,1038404162185.5895,1068714592854.3744
8078,2001-11-13 02:20:00,1081839273584.0,90773844346.5,1007841819557.7103,1003918695578.1263,1008356462221.8428,1025413435663.8154
8079,2001-11-13 02:30:00,1038951932632.0,67263142599.6875,1022571737041.4166,1021413133989.8995,1029590785714.0496,1058328571837.1873
8080,2001-11-13 02:40:00,1084143785872.0,50119200268.8125,1000646236045.1426,996004588675.4144,1003251870947.8842,1021807990301.1279
8081,2001-11-13 02:50:00,1071535511440.0,38287538808.375,1031266521545.1965,1029722972934.0847,1040486251491.6272,1072312124411.5503
8082,2001-11-13 03:00:00,865145886560.0,32698106590.0,1033636736459.2079,1028591968870.9359,1040336699045.5498,1065946079221.619
8083,2001-11-13 03:10:00,1004221419648.0,27819267104.125,905882801965.3281,899078178286.5829,883467186957.9675,860267047074.1337
8084,2001-11-13 03:20:00,970346131536.0,24621614477.3125,980374521200.7117,987969953620.0033,976317111670.8307,1001023767021.2144
8085,2001-11-13 03:30:00,1064720627008.0,17683556604.875,962333381207.1249,958983058486.4899,952037583107.0413,963408073663.547
8086,2001-11-13 03:40:00,953422331440.0,15249346755.9375,1024229444118.7877,1026016059966.1099,1027051153404.5717,1062286417159.0737
8087,2001-11-13 03:50:00,1050084663504.0,13350705623.1875,961647203843.0896,955058827040.7097,949516361946.8059,951523690307.2605
8088,2001-11-13 04:00:00,955260328160.0,11548630169.4375,1019075941637.6292,1022164876757.8396,1017975153015.6317,1048282588050.28
8089,2001-11-13 04:10:00,745679201528.0,13995096345.75,968059129136.8773,962661244238.6315,955119968557.008,957706794336.3027
8090,2001-11-13 04:20:00,828763298312.0,13734354696.1875,826608172312.3867,824637617942.5747,786398615618.2091,745418459878.4512
8091,2001-11-13 04:30:00,830442742736.0,8241693243.875,854011962184.4279,865031194664.3661,826031343225.8575,823270636859.6921
8092,2001-11-13 04:40:00,864652293520.0,6399352784.625,853003937870.6255,856242696241.6913,828850003273.929,828600402276.7507
8093,2001-11-13 04:50:00,828535110392.0,3593530667.3125,872007754067.4487,876180929108.4678,852899994581.2063,861846471402.7063
8094,2001-11-13 05:00:00,876328935424.0,-1886407483.75,846260914300.0697,847191299400.2451,823795465518.8322,823055172240.9462
8095,2001-11-13 05:10:00,839208850352.0,-7255656913.8125,873856391598.7921,878080831745.0935,857110778317.3245,870959685993.9575
8096,2001-11-13 05:20:00,753568984688.0,-9598265085.6875,854638887235.0427,854707879862.3372,833608442706.5988,836866242180.1274
8097,2001-11-13 05:30:00,861427379280.0,-3455879359.625,805023664112.6873,806327397177.6389,774065635381.9977,759711370414.0826
8098,2001-11-13 05:40:00,830196519904.0,1827407777.125,863857631855.3894,870619425972.3519,850356600575.4763,866710666416.7585
8099,2001-11-13 05:50:00,827874911376.0,10767553106.125,854310108021.417,853435795048.2546,836440901224.7318,839136665233.0009
8100,2001-11-13 06:00:00,733018433992.0,11698550149.1875,844955877698.1353,846940655486.3514,827335427048.5659,828805908419.0791
8101,2001-11-13 06:10:00,756774625320.0,11649043514.375,781057641199.6472,781553276895.0682,752098242284.8928,732968927357.2104
8102,2001-11-13 06:20:00,770028058744.0,16730652196.4375,790827882799.5057,797224215793.2922,767019083804.8877,761856234002.0464
8103,2001-11-13 06:30:00,644850589232.0,26373393795.25,801041005278.041,804437078458.2449,781404434118.2878,779670800342.8384
8104,2001-11-13 06:40:00,729064592272.0,36261845591.5625,724301065284.6847,725381431493.236,686883488692.1565,654739041028.3257
8105,2001-11-13 06:50:00,752354548944.0,41389640701.4375,762524678433.5149,772481556710.4056,737627382978.4728,734192387381.8552
8106,2001-11-13 07:00:00,801296305936.0,45239575571.75,776491313108.5796,780253303949.0703,756671766206.0759,756204483814.324
8107,2001-11-13 07:10:00,827868886928.0,53663557507.8125,813796025214.7091,817630965026.1716,800945889756.6515,809720287872.0455
8108,2001-11-13 07:20:00,787050932040.0,53374007665.1875,829846749857.1313,831252400157.8529,818370586692.2732,827579337085.3691
8109,2001-11-13 07:30:00,750178791504.0,58252042291.4375,813400700830.8302,813867338912.8499,794783173319.625,791928966666.2283
8110,2001-11-13 07:40:00,732505126992.0,84247883152.1875,809856834024.6665,812389246313.5463,786479683345.2316,776174632364.7203
8111,2001-11-13 07:50:00,835467223544.0,116945105893.3125,808963395083.7667,812274257524.052,781425160261.2312,765202349733.1384
8112,2001-11-13 08:00:00,934111141184.0,160472446844.9375,894194840513.6034,901445079304.9496,873666425012.1172,878994564495.6106
8113,2001-11-13 08:10:00,767669646440.0,206989376715.1875,974211118567.7588,976668587609.6284,966044696132.0706,980628071054.2262
8114,2001-11-13 08:20:00,934462572536.0,253077127860.5625,889604638396.7772,886161227966.7418,853482069480.9299,813757397585.3898
8115,2001-11-13 08:30:00,1256303691152.0,293949057592.6875,989999527959.7466,1001496981432.1388,971984589364.8165,975334502268.1238
8116,2001-11-13 08:40:00,1142968721352.0,335260226171.9375,1212003671810.2678,1217677507715.9934,1233737223437.6685,1297614859731.2197
8117,2001-11-13 08:50:00,1271859260024.0,376164518568.0625,1179755463935.3735,1167695546423.4373,1179322122301.6426,1183873013748.1387
8118,2001-11-13 09:00:00,1196815847256.0,406741427437.5625,1264219129138.8003,1265905640770.8591,1274352099529.06,1302436168893.474
8119,2001-11-13 09:10:00,1084192426344.0,434057537363.6875,1233566254603.1763,1227130994488.2312,1227431086743.9204,1224131957182.119
8120,2001-11-13 09:20:00,1097518942944.0,473643422512.0,1179773941038.4285,1179098920724.1777,1153769130363.026,1123778311492.3096
8121,2001-11-13 09:30:00,1197585816424.0,507077388785.0625,1183026790163.2346,1189392425802.7534,1153961372896.0005,1130952909217.0776
8122,2001-11-13 09:40:00,1378373216752.0,542003574365.125,1250276359529.8613,1257211480189.6206,1232921187242.7139,1232512002004.0337
8123,2001-11-13 09:50:00,1455843090240.0,563141428838.3125,1366391145744.583,1371105678265.0603,1368227687559.5117,1399511071225.204
8124,2001-11-13 10:00:00,1157533805920.0,584736502051.6875,1436195554043.1252,1433486556294.6445,1445166834719.5742,1477438163453.3953
8125,2001-11-13 10:10:00,1203279959368.0,597482567335.5625,1256205503268.303,1247055547438.7124,1220612249035.4648,1170279871203.8552
8126,2001-11-13 10:20:00,1433580885704.0,611190206096.3125,1268170000599.3928,1279512565022.1255,1237685107271.6636,1216987598128.773
8127,2001-11-13 10:30:00,1312646327720.0,640113042022.625,1426532532878.2495,1435211696909.768,1428105504889.2612,1462503721630.2856
8128,2001-11-13 10:40:00,1566271317640.0,675034500040.4375,1380752390458.7207,1374462809457.8599,1362265442130.596,1347567785737.7827
8129,2001-11-13 10:50:00,1707667163032.0,718768783549.75,1555718158461.9146,1563841571480.4219,1567341159632.546,1610005601149.3035
8130,2001-11-13 11:00:00,1540768450320.0,772288204466.5,1686317718297.565,1680676010327.0776,1711675226587.0312,1761186583948.7378
8131,2001-11-13 11:10:00,1649097258936.0,812093671505.9375,1603871844690.6763,1592281126731.0957,1595624142218.3057,1580573917359.461
8132,2001-11-13 11:20:00,1627704896848.0,831956846897.875,1656393348151.2207,1660311874337.0,1656571330694.4253,1668960434327.915
8133,2001-11-13 11:30:00,1661132557544.0,843715423189.75,1644506289843.543,1641685966887.8965,1638651445577.8394,1639463473139.8477
8134,2001-11-13 11:40:00,1625385394864.0,853336736017.5,1664245108840.496,1664962708110.6838,1662351450412.903,1670753870371.74
8135,2001-11-13 11:50:00,1704321859080.0,843850833486.0,1627031029883.8828,1625317401481.3384,1618796278025.684,1615899492332.535
8136,2001-11-13 12:00:00,1634058812656.0,839412343738.75,1673880688569.8223,1676382027813.1128,1679088310000.4238,1699883369332.808
8137,2001-11-13 12:10:00,1640604708568.0,846647766696.75,1644061095930.2373,1639441307698.5308,1641606473229.3574,1641294235613.962
8138,2001-11-13 12:20:00,1606282984880.0,845352397190.0,1640221637087.1904,1640751436712.5513,1636600138495.4336,1639309339061.265
8139,2001-11-13 12:30:00,1813495195720.0,833466805653.875,1606259856471.6843,1605573482313.3135,1598248075272.9836,1594397393343.8955
8140,2001-11-13 12:40:00,1615142716784.0,819804212980.25,1728459144032.435,1733043713842.0942,1750193736587.9695,1799832603046.3242
8141,2001-11-13 12:50:00,1632807406304.0,800849284765.125,1609765416521.0522,1598056095378.7786,1605605469692.494,1596187788568.8765
8142,2001-11-13 13:00:00,2111467506528.0,768934688976.375,1593556697264.351,1596197289265.3318,1593189980822.679,1600892810515.2021
8143,2001-11-13 13:10:00,1984436266296.0,749081088833.5,1898189030654.6875,1904060404053.6013,1967043292451.872,2091613906385.1206
8144,2001-11-13 13:20:00,1916953460504.0,726989622538.75,1853860005301.7073,1828309126307.2324,1904280450492.2136,1962344800001.209
8145,2001-11-13 13:30:00,1798899672504.0,715795287478.875,1828580520767.3381,1815557226831.171,1866037287523.7014,1905759125444.15
8146,2001-11-13 13:40:00,1775033770656.0,715938923459.375,1766540586503.3965,1754363819285.6516,1785782723958.7446,1799043308484.5527
8147,2001-11-13 13:50:00,1770734621472.0,711009103064.75,1742072983518.9016,1736617494707.419,1756011907626.6826,1770103950261.3594
8148,2001-11-13 14:00:00,1867698469880.0,705737215014.125,1734208473525.4163,1729378982402.9714,1747787836976.3115,1765462733421.3506
8149,2001-11-13 14:10:00,2253751124024.0,705373046422.125,1798932556186.2854,1795624549618.3494,1825146670414.9949,1867334301287.9421
8150,2001-11-13 14:20:00,2348699321904.0,714682901067.875,2063684734176.707,2060205836501.8745,2140172388264.4277,2263060978669.7114
8151,2001-11-13 14:30:00,2340361214496.0,721658137761.125,2164968997391.0117,2141124450212.6807,2248085252126.29,2355674558597.2314
8152,2001-11-13 14:40:00,2348692377640.0,727241832837.25,2191321993887.566,2167808954546.0752,2263385851074.058,2345944909572.1646
8153,2001-11-13 14:50:00,2562197581072.0,730323379496.625,2213645530464.838,2193597278734.6118,2278267999910.806,2351773924299.3706
8154,2001-11-13 15:00:00,2420467440920.0,726022377721.25,2356358162040.258,2340824700575.3525,2442576925508.274,2557896579296.6304
8155,2001-11-13 15:10:00,2117562835816.0,730972104230.125,2303024118327.316,2274467408302.9155,2363403547874.954,2425417167428.8354
8156,2001-11-13 15:20:00,2144445848720.0,734600959532.5,2116025247808.9976,2095023126745.6387,2128836292151.516,2121191691118.436
8157,2001-11-13 15:30:00,1770574816232.0,733710185617.125,2108522031599.3208,2105801522055.9858,2122467385086.2915,2143555074804.678
8158,2001-11-13 15:40:00,1509346508824.0,737068622295.375,1868900102984.189,1856407390960.4597,1832343138303.8472,1773933252910.213
8159,2001-11-13 15:50:00,1569265556304.0,733165576666.75,1661394288554.8071,1667670170285.5352,1591110130053.8218,1505443463195.4014
8160,2001-11-13 16:00:00,1511632050032.0,727198788267.5,1654357589103.008,1672435004788.9624,1598923672837.0083,1563298767904.6938
8161,2001-11-13 16:10:00,1524252775472.0,704573638239.625,1580440969980.9883,1589440639829.7617,1525667453357.2148,1489006900004.0854
8162,2001-11-13 16:20:00,1633118546448.0,681333233187.625,1564341526929.2437,1576233053429.938,1518064928602.6501,1501012370420.037
8163,2001-11-13 16:30:00,1695210686032.0,663086645210.0,1623807428717.6284,1633944422680.2922,1597773254956.6099,1614871958470.3218
8164,2001-11-13 16:40:00,1669738895088.0,657465455390.75,1673166482304.681,1675746187273.4092,1661554629397.5698,1689589496212.7346
8165,2001-11-13 16:50:00,1664355390280.0,655411920544.125,1666835959659.841,1665376049310.3506,1652486149730.9614,1667685360241.4082
8166,2001-11-13 17:00:00,1758881047304.0,641977764312.0,1651686234199.1226,1651990520952.978,1637811091968.413,1650921234047.9043
8167,2001-11-13 17:10:00,1747995496864.0,633988483110.625,1711872319210.4883,1713620806831.9954,1713375888761.1287,1750891766102.67
8168,2001-11-13 17:20:00,1749430512848.0,634429527189.5,1720725286808.389,1716053825904.3281,1720586053653.0344,1748436540942.831
8169,2001-11-13 17:30:00,1647991509096.0,652188123911.875,1744842660843.5989,1741862282331.0818,1742398835402.855,1767189109570.3848
8170,2001-11-13 17:40:00,1774717774808.0,669453302693.75,1690523460914.2234,1686070705922.8713,1669671926539.702,1665256687877.874
8171,2001-11-13 17:50:00,1590018496680.0,679241665181.875,1761166883192.3052,1765899059440.0327,1755114091411.9175,1784506137296.109
8172,2001-11-13 18:00:00,1536997152360.0,704991006316.25,1667240176258.0967,1660893079051.8496,1636893954685.4282,1615767837814.3765
8173,2001-11-13 18:10:00,1457367565824.0,736053647850.375,1634543679887.6577,1639984948393.025,1593292442169.0186,1568059793894.1064
8174,2001-11-13 18:20:00,1539149435936.0,764371807212.0,1580008259805.5757,1586411670496.497,1524474353140.054,1485685725185.565
8175,2001-11-13 18:30:00,1470758691424.0,784413275391.75,1615291562301.517,1627521354926.216,1571194136243.0596,1559190904115.7012
8176,2001-11-13 18:40:00,1641578726088.0,803267381203.0,1574049369422.975,1579961978441.5552,1519447017154.6348,1489612797235.2043
8177,2001-11-13 18:50:00,1589844207552.0,833120757187.875,1687983952029.1597,1701469876664.3003,1656748385972.1323,1671432102072.9124
8178,2001-11-13 19:00:00,1655155621512.0,852351857587.625,1659561475555.2505,1660682116265.2017,1620909151410.3086,1609075307951.7131
8179,2001-11-13 19:10:00,1555576568424.0,868775698195.25,1699842519599.4126,1707989572192.8357,1668120658704.1826,1671579462119.622
8180,2001-11-13 19:20:00,1539378852464.0,861358669941.375,1618998737475.894,1621290693875.32,1573065367287.687,1548159540170.13
8181,2001-11-13 19:30:00,1760476086400.0,853543575786.625,1594773251210.1328,1604280807066.7915,1549167058062.101,1531563758309.2708
8182,2001-11-13 19:40:00,1751963659032.0,849361545027.125,1729032670458.3362,1740580938151.4814,1716663172900.7788,1756294055640.5369
8183,2001-11-13 19:50:00,1723518381008.0,837448422545.25,1731152686221.127,1728710952191.5361,1717552989967.6443,1740050536550.1614
8184,2001-11-13 20:00:00,2037586745024.0,826563642504.5,1716135157327.1335,1716178094733.7832,1699331984479.0698,1712633600967.2173
8185,2001-11-13 20:10:00,2098160853832.0,813892395692.75,1912639376370.1394,1918594940409.9214,1938280397757.6504,2024915498212.31
8186,2001-11-13 20:20:00,1791072361704.0,808847696217.625,1985567668740.075,1973339385127.352,2017247771792.2,2093116154356.8457
8187,2001-11-13 20:30:00,1636569415416.0,803936930092.75,1813205489689.7905,1797083994773.8755,1796888958267.4268,1786161595579.1055
8188,2001-11-13 20:40:00,1688213441616.0,794486045164.375,1694230960667.2227,1695531763349.7795,1656091677726.4585,1627118530487.6797
8189,2001-11-13 20:50:00,1652230940576.0,785561955756.5,1707519119911.6675,1715736902811.0183,1677348594154.014,1679289352208.1091
8190,2001-11-13 21:00:00,1623942225472.0,774294067176.25,1679366898380.4888,1682575315906.4849,1643453011984.068,1640963051995.7341
8191,2001-11-13 21:10:00,1874255868848.0,765927600339.875,1653803205196.067,1658481470530.9797,1618270079230.3032,1615575758635.6763
8192,2001-11-13 21:20:00,1735862835896.0,748040030049.625,1795030626457.7332,1803755431511.5916,1796356483515.1265,1856368298557.805
8193,2001-11-13 21:30:00,1731421922512.0,732696718632.125,1722792731970.6265,1713811133485.4668,1707656806186.2852,1720519524478.4546
8194,2001-11-13 21:40:00,1513067126216.0,722146779717.5,1718288972668.017,1719804209338.622,1702975739133.3647,1720871983597.372
8195,2001-11-13 21:50:00,1666454681720.0,708469920089.75,1574562950718.8804,1571224624357.7263,1530010136251.3894,1499390266588.2583
8196,2001-11-13 22:00:00,1638969599144.0,698317374177.75,1654306930302.2124,1666235053097.6404,1632053488998.8267,1656302135808.039
8197,2001-11-13 22:10:00,1659775681904.0,692431140551.375,1646248845371.4575,1645733207492.449,1620058716647.8733,1633083365517.6016
8198,2001-11-13 22:20:00,1748228227720.0,677897587253.625,1648837676681.8525,1651512226233.0137,1626718533215.6985,1645242128606.232
8199,2001-11-13 22:30:00,1849264357456.0,660760775744.75,1698479442296.7178,1700476703847.3928,1691406625065.9958,1731091416211.185
8200,2001-11-13 22:40:00,1813036047584.0,651596131711.875,1773844243940.34,1771543847384.8296,1782719616807.9143,1840099713423.1484
8201,2001-11-13 22:50:00,1648502443728.0,638750485231.75,1759538379508.1194,1751237077655.8396,1762586966447.581,1800190401103.8784
8202,2001-11-13 23:00:00,1565327083856.0,606724707480.125,1634267117646.2249,1626846980677.3345,1617560268102.021,1616476665976.4133
8203,2001-11-13 23:10:00,1527164674888.0,579230981148.125,1561396038764.235,1561800003416.291,1540908981791.2522,1537833357524.0122
8204,2001-11-13 23:20:00,1521404588664.0,565886627675.75,1531778706479.8394,1533590077229.7344,1512036938213.2705,1513820321415.5974
8205,2001-11-13 23:30:00,1496788238768.0,546712501857.375,1508759249356.3213,1510212044417.4368,1494870346028.6323,1502230462845.687
8206,2001-11-13 23:40:00,1436831151896.0,521371593717.75,1476091474193.809,1476291923001.0452,1464062592712.5486,1471447330628.3467
8207,2001-11-13 23:50:00,1253927623472.0,491052453889.625,1422720359950.9463,1422803616862.8174,1405735116778.6768,1406512012067.9062
8208,2001-11-14 00:00:00,1207350372344.0,563304733509.25,1393733162338.1348,1393420683043.5857,1356851685855.9653,1326179903091.5732
8209,2001-11-14 00:10:00,1184873453280.0,515047084393.625,1254532609545.6362,1261045168857.2827,1202916427283.912,1159092723228.335
8210,2001-11-14 00:20:00,1230604130816.0,477474023280.875,1215143958576.8179,1227076725593.3494,1169495655893.916,1147300392167.2393
8211,2001-11-14 00:30:00,1256611017928.0,428183543509.25,1210416282932.6748,1220046363895.203,1179233048917.5308,1181313651044.419
8212,2001-11-14 00:40:00,1190073577272.0,393899184110.625,1224772116917.2004,1229997063306.1865,1206325893405.0527,1222326658529.4336
8213,2001-11-14 00:50:00,1144642135256.0,376361557284.375,1192380197065.1147,1192938315353.0461,1170419974548.385,1172535950445.7935
8214,2001-11-14 01:00:00,1091966163488.0,356447698215.875,1154269042204.4536,1157051014698.6064,1128531692915.9536,1124728276187.4673
8215,2001-11-14 01:10:00,1071399277560.0,329651497101.875,1102789721786.8157,1106166830150.9163,1074089351241.6403,1065169962373.9667
8216,2001-11-14 01:20:00,1055654093552.0,298123322178.875,1069540855569.7611,1074495940089.8773,1043629043953.0675,1039871102637.0106
8217,2001-11-14 01:30:00,1029057772592.0,266978011417.25,1044617000382.5795,1048510145750.6437,1023450590425.5659,1024508782790.3661
8218,2001-11-14 01:40:00,1057545537088.0,245399303124.0,1025481037246.9272,1028460133988.8401,1005806620285.2566,1007479064298.7301
8219,2001-11-14 01:50:00,1085336119144.0,226239970188.0,1035734086012.2931,1038839644408.9342,1025511386393.4995,1038386204151.9939
8220,2001-11-14 02:00:00,938196673712.0,206246179393.625,1048737169732.8024,1049405421082.1218,1045746013554.3373,1065342328349.6211
8221,2001-11-14 02:10:00,975786805672.0,185689880211.375,952695376402.9736,949117646067.4618,932618989668.3066,917640374529.7928
8222,2001-11-14 02:20:00,888216890312.0,170600429057.125,966720227923.1373,972358146226.7856,954176515729.9364,960697354517.7753
8223,2001-11-14 02:30:00,700480423128.0,144412570586.375,895519854824.5414,894992846267.1024,874036425254.5029,862029031841.3119
8224,2001-11-14 02:40:00,704694561168.0,127758162021.125,771107664000.1364,773446563759.3054,727403089849.5734,683826014562.754
8225,2001-11-14 02:50:00,762073448840.0,113857076918.5,752016276620.0675,763056558083.9374,714124901884.8466,690793476065.3867
8226,2001-11-14 03:00:00,664463704640.0,109346552346.875,785443122184.2493,794127819033.1738,759703750580.501,757562924268.4331
8227,2001-11-14 03:10:00,568925441368.0,101910609075.5,719376898673.4785,722065551038.2537,683407411882.1189,657027761368.6566
8228,2001-11-14 03:20:00,572347328432.0,92987371225.375,645968616653.2944,653198076393.223,599296888068.6862,560002203517.835
8229,2001-11-14 03:30:00,708959366968.0,83277993190.75,632698897950.8004,644171941231.2994,588618068867.3818,562637950397.405
8230,2001-11-14 03:40:00,559742745272.0,72730132606.0,708342193429.2948,719716964744.3378,686963472724.6821,698411506383.2122
8231,2001-11-14 03:50:00,473157865536.0,65847662135.75,621673627041.9285,621682003443.814,582730053539.4215,552860274801.7073
8232,2001-11-14 04:00:00,403431917688.0,59684778939.375,556948749877.675,565640956131.3597,506760377120.9644,466994982339.6858
8233,2001-11-14 04:10:00,502311074544.0,56140171615.5,499520320907.09705,510083495535.21594,444465079307.97516,399887310364.16907
8234,2001-11-14 04:20:00,542279344984.0,55283036769.75,547408747376.04126,561463211251.8003,512895457295.6405,501453939698.1994
8235,2001-11-14 04:30:00,611217899472.0,53978532422.5,571906688796.7382,578765854824.9984,546710259882.78644,540974840636.73846
8236,2001-11-14 04:40:00,554047843648.0,54896013399.75,620368496466.0985,626546511197.974,605464085630.1143,612135380449.3065
8237,2001-11-14 04:50:00,588917217328.0,46199150890.75,581149368284.5906,582405829114.9104,558878128644.6724,545350981139.0181
8238,2001-11-14 05:00:00,623205647848.0,42101776089.625,602365952270.0364,608337315871.5055,586220147055.8689,584819842526.8313
8239,2001-11-14 05:10:00,538179509032.0,38052429626.25,626737731368.6024,630291379226.8151,614681998142.2836,619156301384.5835
8240,2001-11-14 05:20:00,605245254288.0,39086773863.25,579226356949.1824,579555234981.4723,557623675529.4507,539213853268.9724
8241,2001-11-14 05:30:00,568060085288.0,41996349278.125,618414385572.3324,625039338476.1376,606574937281.8126,608154829702.8887
8242,2001-11-14 05:40:00,590209351688.0,41488293967.125,594350870510.6329,595123799226.065,578966355516.6208,567552029977.0413
8243,2001-11-14 05:50:00,645681181104.0,44010284447.125,610194524980.2338,614682758781.3168,596952171527.5518,592731342168.0261
8244,2001-11-14 06:00:00,615893984496.0,41631173461.125,642006909194.5299,645293236979.5591,636567963524.0416,643302070117.9999
8245,2001-11-14 06:10:00,608108838232.0,40721467267.625,628698134890.0435,628652700039.5963,619285511485.3452,614984278302.5576
8246,2001-11-14 06:20:00,531482046840.0,34470042698.375,618350425990.8036,620472313189.5719,607395797108.5747,601857413662.7438
8247,2001-11-14 06:30:00,587935963056.0,26692153095.625,565283089084.5891,566528224128.8846,544976443265.853,523704157237.24677
8248,2001-11-14 06:40:00,615052368896.0,23401532726.625,594814215720.6003,601008361405.8403,585348171462.8475,584645342687.0436
8249,2001-11-14 06:50:00,657378348032.0,17809117525.5,608936135081.4464,610503227113.8588,606181401338.2134,609459953694.9094
8250,2001-11-14 07:00:00,640218901304.0,18184893456.125,642292126522.4286,643266277902.6573,646841970269.4094,657754123962.5641
8251,2001-11-14 07:10:00,683061445696.0,11435635274.875,629784981832.9558,627866350637.692,631883652392.3287,633469643122.7068
8252,2001-11-14 07:20:00,747997930112.0,2960086025.5,653870162306.0608,654349952801.1511,662476183747.2358,674585896446.5925
8253,2001-11-14 07:30:00,663382675824.0,-1880258673.125,700642014726.8607,699099993290.6854,718988272481.9618,743157585413.4203
8254,2001-11-14 07:40:00,597898833768.0,14914259250.25,675530528725.5928,669184665370.3748,682510905588.4625,680177193747.3784
8255,2001-11-14 07:50:00,631512435840.0,36961673214.5,642035611033.6069,640199629337.8097,638349677082.9211,619946247732.2291
8256,2001-11-14 08:00:00,746055226608.0,65700810685.25,669970210654.4766,672382241038.7283,668842055693.91,660251573310.8044
8257,2001-11-14 08:10:00,547042109864.0,105961730031.75,762904469055.2412,765045198005.4061,773483924154.4558,786316145954.5483
8258,2001-11-14 08:20:00,565013371976.0,151267806475.375,663155249046.0526,656796532578.4554,640551708687.0232,592348186307.6024
