policy,loss_ratio,dropped_Mb,waste_avoidable_pct,waste_unavoidable_pct,served_Mbps,backlog_mean_Mb,backlog_sd_Mb,backlog_max_Mb,backlog_p95_Mb,backlog_p99_Mb,drop_c0_Mb,drop_c1_Mb,drop_c2_Mb,backlog_mean_c0_Mb,backlog_sd_c0_Mb,backlog_max_c0_Mb,backlog_mean_c1_Mb,backlog_sd_c1_Mb,backlog_max_c1_Mb,backlog_mean_c2_Mb,backlog_sd_c2_Mb,backlog_max_c2_Mb,backlog_max_cell_Mb,backlog_mean_cell_max_Mb,backlog_imbalance_Mb,backlog_p95_c0_Mb,backlog_p99_c0_Mb,backlog_p95_c1_Mb,backlog_p99_c1_Mb,backlog_p95_c2_Mb,backlog_p99_c2_Mb,forecast_mase,forecast_sd_ratio,slot_err,forecast_mase_c0,forecast_sd_ratio_c0,forecast_mase_c1,forecast_sd_ratio_c1,forecast_mase_c2,forecast_sd_ratio_c2,forecast_mase_eq,forecast_mase_worst,forecast_sd_ratio_eq,slot_err_c0,slot_err_c1,slot_err_c2,deficit_Mb_per_period,surplus_Mb_per_period,replicate,sample_dt,n_decisions,train_seconds,rho,offered_Mbps,beam_Mbps,buffer_MiB,test_hours,alpha,alpha_c0,H_nominal_c0,alpha_c1,H_nominal_c1,alpha_c2,H_nominal_c2,H_meas_c0,H_meas_c1,H_meas_c2,n_sources,n_sources_c0,n_sources_c1,n_sources_c2,fixed_weights,adaptive_mean,backlog_aware,_rel_fixed
linearp,0.0,0.0,18.810306606204062,0.0,761.5593240337859,0.7825879481126489,0.06870213281602207,1.448737206250427,1.2396054446449707,1.2723171763442902,0.0,0.0,0.0,0.25436418666746363,0.2130246396873424,0.997657352371811,0.2577466019485441,0.2124832240110802,1.0447008341959658,0.27047715949666,0.22069734467404478,1.0689430437115508,1.0689430437115508,0.27047715949666,0.01611297282919634,0.5383305230244712,0.5537229948026874,0.529523448919471,0.7586048108169072,0.7440701860389263,0.9629425694424416,0.9255574578374904,0.8570871029463033,3.7120810019711143,0.9254148324461193,0.8731246911451668,0.9292671355588457,0.8615031176116735,0.9222080453976788,0.8338011348483382,0.925630004467548,0.9292671355588457,0.8561429812017262,3.71272187599977,3.664342480505756,3.759178649407817,0.0,88.22028496139428,5,1.5,4800,6300.0,0.8118970469906285,761.5594300772095,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9765391094662434,0.9998959279014599,0.999895106886013,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,18.81030660620495,0.0,761.5593240337961,0.7828489675265775,0.06909510784903604,1.4116411984316624,1.2399625270325834,1.2730843717655973,0.0,0.0,0.0,0.2542772578812771,0.21299001096045175,0.8280393635805136,0.2575158046287428,0.21235082174037753,1.0486457351807656,0.2710559050164981,0.22111038945375044,1.0686539937113728,1.0686539937113728,0.2710559050164981,0.01677864713522105,0.5382936608764499,0.5531335029877994,0.5295107013886847,0.7573762205582822,0.7451604039981051,0.9658717857759945,0.9332221790223664,0.8321110518677566,3.714226171726258,0.9308859164597302,0.8541012277831977,0.944115520489347,0.8432560267784273,0.9253093303607367,0.7945885846595425,0.9334369224366045,0.944115520489347,0.8306486130737225,3.717916911220632,3.664786960383172,3.7599746435749704,0.0,88.22028496139428,5,1.5,4800,6300.0,0.8118970469906285,761.5594300772095,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9765391094662434,0.9998959279014599,0.999895106886013,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,18.848666606404116,0.0,761.1995072319168,0.7786863725207546,0.06319580123885757,1.4829369271554391,1.2454302230998306,1.2754818070596923,0.0,0.0,0.0,0.2580624485582809,0.21173205305743525,1.0676815729861338,0.2664694139246328,0.21760187264981332,1.0890417022512962,0.25415451003786177,0.21204698459397814,1.0542311258788784,1.0890417022512962,0.2664694139246328,0.012314903886771034,0.5278385350986816,0.7634698733537019,0.7488747788684346,0.9700990333801195,0.5333885936273924,0.5452532317613487,0.9205391698252018,0.812314708606647,3.657029295287765,0.9137627315767407,0.8037758299967674,0.920381684812664,0.8346016749730807,0.927506935412533,0.7934909829577315,0.920550450600646,0.927506935412533,0.8106228293091933,3.589447625839787,3.6975228067774983,3.6841174532460097,0.0,88.4001946388976,6,1.5,4800,6300.0,0.8115134442667422,761.1996107222042,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9298257604920651,0.9722935036875164,0.9441555955649729,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,18.848666607384214,0.0,761.1995072227393,0.7780989383356043,0.062315153258019305,1.4188422042741347,1.2451589408815644,1.2763374578999114,0.0,0.0,0.0,0.25755267958653577,0.2113630750240398,1.076038560856464,0.2660537074124664,0.2172916821248008,1.0764263014230737,0.25449255133661786,0.21213345689314145,1.0188516424849174,1.0764263014230737,0.2660537074124664,0.011561156075848558,0.5272714961618048,0.7613868507753829,0.7484807728354698,0.9705508370448319,0.5336496830961635,0.545696343832146,0.9264511791311876,0.8000334943284875,3.6875205684317773,0.9170493813215346,0.7907166863427436,0.9171136053554421,0.8047184420970448,0.9455101863247192,0.8031207276564554,0.9265577243338986,0.9455101863247192,0.7995186186987479,3.6092674922590877,3.7123084984284485,3.740985714607796,0.0,88.4001946388976,6,1.5,4800,6300.0,0.8115134442667422,761.1996107222042,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9298257604920651,0.9722935036875164,0.9441555955649729,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,18.269315232473918,0.0,766.6338231193712,0.7905558839241636,0.07096814104606244,1.493863245132973,1.2417168736589894,1.2762109570308744,0.0,0.0,0.0,0.26905016619066485,0.2193228789172724,1.0894743485664642,0.2657554886027855,0.21719034848016383,1.0790188357714232,0.2557502291307958,0.21600406351223375,0.8340935566801492,1.0894743485664642,0.26905016619066485,0.013299937059869059,0.7373217856282328,0.7655064186338346,0.7342020293202892,0.7795291517605296,0.5475656164042327,0.5602566696742837,0.9170758063191722,0.8740134688630024,3.880193490186587,0.913946228770879,0.8841695355634637,0.9192470465231602,0.8801648816886514,0.9179014317227469,0.8522254932719692,0.9170315690055953,0.9192470465231602,0.8721866368413614,3.8170246903809706,3.9503100435523963,3.8732457366263944,0.0,85.68303500809182,7,1.5,4800,6300.0,0.8173069616032141,766.6339299838148,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998944391567165,0.9998955130616514,0.996489231468618,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,18.269315232474803,0.0,766.6338231193795,0.7874577953576938,0.0673605452178727,1.432711890524954,1.2434608475151632,1.2773032799270385,0.0,0.0,0.0,0.26349233955377993,0.2154479883504593,1.0657071092935628,0.2665771980110123,0.21763654976450855,1.0786169589884689,0.2573882577929031,0.216415395844487,1.0296775518335612,1.0786169589884689,0.2665771980110123,0.00918894021810926,0.730938196481564,0.7615501912748016,0.7433445086777246,0.7867522504730798,0.5476155490952963,0.5606066364197776,1.1184233717475025,0.8360716857774027,4.766254465925222,0.9661508373384207,0.8514648376124431,1.0816777156185795,0.8295543423776057,1.3046056401193342,0.8276839374008456,1.117478064358778,1.3046056401193342,0.8362343724636313,5.42717731424465,4.076143575743387,4.795442507787628,0.0,85.68303500809182,7,1.5,4800,6300.0,0.8173069616032141,766.6339299838148,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998944391567165,0.9998955130616514,0.996489231468618,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,21.495888678552053,0.0,736.368564195181,0.7528000045450608,0.06228630939031223,1.3396762813969962,1.1971676184519204,1.2285250596588944,0.0,0.0,0.0,0.25392442337046756,0.20862905118004518,1.0512385973625176,0.2531472304153427,0.20793725768867344,1.041782341156311,0.24572835075928662,0.20739239376209886,0.7681684403967,1.0512385973625176,0.25392442337046756,0.00819607261118092,0.7105721822145044,0.738031980504159,0.7119314787715948,0.7500670840998448,0.525028360416558,0.5375672826708269,0.9259599935382503,0.8152972564480486,3.950745567566743,0.9299229943841597,0.8114327775257375,0.919949557809377,0.8226619442568174,0.9281768970576191,0.8113360153083233,0.9260164830837185,0.9299229943841597,0.8151435790302927,3.9208910548469946,3.9767168282440943,3.9546288196091397,0.0,100.81566831397618,8,1.5,4800,6300.0,0.7850412189467446,736.3686633720465,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9488794870062449,0.985039568068493,0.966124759753815,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,21.495888678554337,0.0,736.3685641951685,0.751656431148714,0.06055946106670046,1.3369304953527432,1.1960671898825017,1.2281716437330235,0.0,0.0,0.0,0.25312055320984084,0.20798146424066982,1.0432008105313622,0.25195863052785145,0.2069769783208605,1.041782341156311,0.2465772474109439,0.20759625517843353,0.7613992944187256,1.0432008105313622,0.25312055320984084,0.006543305798896967,0.7106465091575654,0.7375792118542168,0.7110176413802463,0.749152892881008,0.5247829539032715,0.5374756671330033,0.9501752844737813,0.7935257971589221,4.143306195238729,0.939241820258564,0.7872550912776561,0.9424801516530281,0.8116235586647246,0.9690594333845972,0.78046607256679,0.950260468432063,0.9690594333845972,0.7931149075030569,4.014366786765211,4.081589093254585,4.333962705696392,0.0,100.81566831397618,8,1.5,4800,6300.0,0.7850412189467446,736.3686633720465,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9488794870062449,0.985039568068493,0.966124759753815,1500,500,500,500,1|1|1,True,True,
linearp,0.0,0.0,20.38520028908476,0.0,746.7868212883469,0.7613924019586314,0.05985386003324185,1.3911759661357455,1.2221251254080008,1.2544202937879607,0.0,0.0,0.0,0.2518439515565681,0.20761628358391562,1.0770002572127328,0.25988682898708265,0.2131370879831128,1.0646586881294637,0.24966162141494233,0.2075701937101405,1.0314309575756304,1.0770002572127328,0.25988682898708265,0.010225207572140323,0.5269030838344122,0.7466863631550585,0.7342838251746222,0.9480711669675085,0.5225226059718003,0.5368868707771393,0.9213770590795549,0.8523102730577492,4.007897479711475,0.9260674795361612,0.881494703365264,0.9161694237025843,0.831320508865591,0.9218863430906893,0.8248923818728133,0.9213744154431449,0.9260674795361612,0.8459025313678895,4.04321587660812,3.9885590254928895,3.991917537033414,0.0,95.60653920609612,9,1.5,4800,6300.0,0.7961481040381736,746.7869215878068,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998965240372938,0.9585192502896918,0.9603483085918109,1500,500,500,500,1|1|1,True,True,
dlinear,0.0,0.0,20.385200289086825,0.0,746.7868212883669,0.761450992924398,0.059820478865212454,1.3911759661357455,1.222083942013039,1.2549385239378121,0.0,0.0,0.0,0.25254604389493285,0.20806761015940226,1.0770002572127328,0.2596092354714968,0.21291974518142462,1.062030859687969,0.24929571355782354,0.20741774452225092,1.0314309575756304,1.0770002572127328,0.2596092354714968,0.010313521913673233,0.5281657091272149,0.7480995415915394,0.7337443953039652,0.9452955428672125,0.5226074115316981,0.5366142560858485,0.9339151911497241,0.8403891277555923,4.030170915734514,0.9258190950054322,0.8779405810033447,0.929151348698234,0.8424426656954782,0.9468925122585894,0.7729040294299978,0.9339543186540853,0.9468925122585894,0.831095758709607,4.0754813068413425,4.007827999869152,4.007203440493049,0.0,95.60653920609612,9,1.5,4800,6300.0,0.7961481040381736,746.7869215878068,938.0,1.0,2.0,1.04,1.04,0.98,1.04,0.98,1.04,0.98,0.9998965240372938,0.9585192502896918,0.9603483085918109,1500,500,500,500,1|1|1,True,True,
